K,N,h,l2phi,relL2phi,l2u,relL2u,l2divu_f
11,12,0.18181818181818182,3.891241230328692e-06,4.371033275616412e-08,2.3841758239477154e-05,1.6056467831900963e-08,2.3126010555544047e-10
11,13,0.18181818181818182,3.882035994786681e-06,4.360693029797055e-08,2.384028742132093e-05,1.6055477294870314e-08,2.8396013257391013e-10
11,14,0.18181818181818182,3.8826653863496956e-06,4.3614000256635375e-08,2.3836277634985155e-05,1.605277686461402e-08,3.216981260661968e-10
11,15,0.18181818181818182,3.882774970248351e-06,4.361523121313265e-08,2.3836242882427444e-05,1.6052753460160398e-08,3.500294462099492e-10
11,16,0.18181818181818182,3.882762726825826e-06,4.361509368270445e-08,2.3838198122203604e-05,1.605407023572092e-08,0.0
11,17,0.18181818181818182,3.882591463462698e-06,4.361316988046548e-08,2.383716031718994e-05,1.6053371315672726e-08,0.0
11,18,0.18181818181818182,3.882722969334305e-06,4.361464708659769e-08,2.3836226584055707e-05,1.6052742483860797e-08,0.0
11,19,0.18181818181818182,3.882761982058991e-06,4.3615085316734757e-08,2.3835778871052822e-05,1.605244096711205e-08,0.0
11,20,0.18181818181818182,3.882625135650629e-06,4.361354812032572e-08,2.3835741033734922e-05,1.6052415485196176e-08,0.0
10,2,0.2,44.15981732234233,0.5344085065912427,243.42868296536656,0.18051375744185164,1.0817865283022152e-11
10,3,0.2,9.561831884801993,0.1157143441181817,32.538342085275765,0.02412870299091715,2.449468900912063e-11
10,4,0.2,2.3319013999351865,0.028219952441399524,6.7020338762494065,0.0049698716797333285,3.8472489902899956e-11
10,5,0.2,0.4290197503101365,0.0051918648663745615,0.8367298165757394,0.0006204743061244233,5.2130529781314185e-11
10,6,0.2,0.07872140792583424,0.000952662229993429,0.17874430624677615,0.00013254726579009247,6.479785592467646e-11
10,7,0.2,0.012425062531994286,0.00015036427944339307,0.019566940762385694,1.4509802031681268e-05,8.79741637249588e-11
10,8,0.2,0.001926199651364596,2.3310274849382595e-05,0.003554580653836895,2.6358878589730594e-06,1.0379122308344218e-10
10,9,0.2,0.00025123131726855077,3.040324014259656e-06,0.0004011439212415173,2.974669854684577e-07,1.2495237220453172e-10
10,10,0.2,3.7065056523474884e-05,4.4854989681781505e-07,5.8360231511533994e-05,4.327684210008309e-08,1.5087047415828403e-10
10,11,0.2,6.495998385890136e-06,7.86125714896534e-08,4.015556600944911e-05,2.977723090914988e-08,1.7621978389931908e-10
10,12,0.2,3.5153427298433174e-06,4.2541594877963217e-08,2.1826798375245147e-05,1.6185592181023986e-08,1.9093578840315104e-10
10,13,0.2,3.4783682397908206e-06,4.2094140988679797e-08,2.1820909537593784e-05,1.61812253323911e-08,2.2084726248656534e-10
10,14,0.2,3.4758308074970566e-06,4.206343376467141e-08,2.1825107408118646e-05,1.6184338249786317e-08,2.519951028871859e-10
10,15,0.2,3.4754937073440836e-06,4.2059354282457814e-08,2.182453046303459e-05,1.618391041801361e-08,2.688927455180491e-10
10,16,0.2,3.4755079238898882e-06,4.205952632671599e-08,2.182689176028957e-05,1.6185661430403528e-08,0.0
10,17,0.2,3.4755394723166637e-06,4.205990811605889e-08,2.182392348931547e-05,1.6183460318603086e-08,0.0
10,18,0.2,3.4755338696209005e-06,4.205984031396058e-08,2.182430249894084e-05,1.6183741371972594e-08,0.0
10,19,0.2,3.4759586956438526e-06,4.206498142763027e-08,2.1824308855162928e-05,1.6183746085408654e-08,0.0
10,20,0.2,3.475916414034756e-06,4.206446974862108e-08,2.1822960326227192e-05,1.6182746088110705e-08,0.0
9,2,0.2222222222222222,44.710713618894324,0.6137636047685556,256.5176803643364,0.2111597188174062,1.0531963053950255e-11
9,3,0.2222222222222222,12.407236613426573,0.17031958679932646,45.537290948654935,0.037485297460850005,2.11748388411963e-11
9,4,0.2222222222222222,2.9571416043793404,0.0405939817106372,8.694172052150131,0.007156851423553619,3.112192515555605e-11
9,5,0.2222222222222222,0.64096556382612,0.008798815835052596,1.7687051165593644,0.0014559591937410479,4.819941192839692e-11
9,6,0.2222222222222222,0.13082106502789242,0.001795838222032979,0.28657577875592366,0.00023590288504103126,5.699719627060442e-11
9,7,0.2222222222222222,0.021702727185998718,0.00029792286887941893,0.05303667967070967,4.36586294962962e-05,7.37914215437222e-11
9,8,0.2222222222222222,0.004101218425728758,5.629922676641796e-05,0.007333235722021458,6.036558536177591e-06,8.324240669091018e-11
