K,N,h,l2phi,relL2phi,l2u,relL2u,l2divu_f
16,6,0.125,2.2235961506723027e-06,8.966113511144244e-09,1.2842524341194134e-05,6.107033079004452e-09,4.731547698459955e-12
16,7,0.125,3.4929417613333657e-07,1.4084442586601013e-09,2.0939507225557493e-06,9.95740867504884e-10,9.05492117596337e-12
16,8,0.125,3.463851302645362e-07,1.3967142349951012e-09,2.056201909102074e-06,9.777900934724535e-10,8.866070544041916e-12
16,9,0.125,3.4702266890430845e-07,1.3992849553168691e-09,2.0581337175981235e-06,9.787087305000536e-10,6.061962836679513e-12
16,10,0.125,3.470236542974056e-07,1.3992889286761322e-09,2.0581365909610514e-06,9.787100968764749e-10,8.985510289081507e-12
16,11,0.125,3.470236542974037e-07,1.3992889286761243e-09,2.6763182274859985e-06,1.2726753332109949e-09,7.988596213815141e-12
16,12,0.125,3.470236542974037e-07,1.3992889286761243e-09,2.0581365909610514e-06,9.787100968764749e-10,9.832347716665432e-12
16,13,0.125,3.470236542974037e-07,1.3992889286761243e-09,2.0581365909610514e-06,9.787100968764749e-10,1.5257491534772473e-11
16,14,0.125,3.470236542974037e-07,1.3992889286761243e-09,2.0581351654357284e-06,9.787094189933679e-10,1.1109890468593421e-11
16,15,0.125,3.470236542974037e-07,1.3992889286761243e-09,2.0581351654357284e-06,9.787094189933679e-10,1.5792151005861097e-11
16,16,0.125,3.470236542974038e-07,1.399288928676125e-09,2.0581346866421557e-06,9.787091913116356e-10,0.0
16,17,0.125,3.470236542974037e-07,1.3992889286761243e-09,2.05813515794306e-06,9.78709415430363e-10,0.0
16,18,0.125,3.470236542974037e-07,1.3992889286761243e-09,2.0581351654357284e-06,9.787094189933679e-10,0.0
16,19,0.125,3.470236542974039e-07,1.3992889286761254e-09,2.0581351654357284e-06,9.787094189933679e-10,0.0
16,20,0.125,3.470236542974037e-07,1.3992889286761243e-09,2.0581366858692945e-06,9.787101420083948e-10,0.0
15,2,0.13333333333333333,0.5561917309342198,0.002392222497526994,3.2541924080235125,0.0016421183206459077,9.667972993440873e-13
15,3,0.13333333333333333,0.03912744784002798,0.00016829009815825375,0.1769858341757352,8.930992527614351e-05,1.2900949758348591e-12
15,4,0.13333333333333333,0.0020630161424014574,8.87318770511854e-06,0.011936608860432846,6.0234066208784e-06,2.9535405683144875e-12
15,5,0.13333333333333333,8.687952427706547e-05,3.736753730605518e-07,0.00039490178242403807,1.9927385061048044e-07,2.6656213888324507e-12
15,6,0.13333333333333333,3.060919748579e-06,1.3165246224312107e-08,1.7672929554104008e-05,8.918047171619183e-09,4.105611176786331e-12
15,7,0.13333333333333333,3.7644138337898127e-07,1.6191027234561457e-09,2.204212693573122e-06,1.112281510396338e-09,7.75683170515007e-12
15,8,0.13333333333333333,3.546879858637709e-07,1.5255397234343266e-09,2.131400607061905e-06,1.0755393494442924e-09,5.902308717083647e-12
15,9,0.13333333333333333,3.547565435970483e-07,1.5258345954052746e-09,2.1331738585343486e-06,1.0764341609258853e-09,7.066092211519123e-12
15,10,0.13333333333333333,3.547061775427678e-07,1.5256179672149218e-09,2.132936568460072e-06,1.0763144205020197e-09,8.399814068627064e-12
15,11,0.13333333333333333,3.547061766688371e-07,1.52561796345608e-09,2.6797908285210827e-06,1.3522659582646139e-09,9.572681800783939e-12
15,12,0.13333333333333333,3.5470617666883704e-07,1.5256179634560799e-09,2.132936568460072e-06,1.0763144205020197e-09,9.955932375299889e-12
15,13,0.13333333333333333,3.5470617666883704e-07,1.5256179634560799e-09,2.132936568460072e-06,1.0763144205020197e-09,1.6355927099984416e-11
15,14,0.13333333333333333,3.547061766688371e-07,1.52561796345608e-09,2.132904122881144e-06,1.0762980479361412e-09,1.1298710424683062e-11
15,15,0.13333333333333333,3.5470617666883704e-07,1.5256179634560799e-09,2.132904122881144e-06,1.0762980479361412e-09,1.480720802939946e-11
15,16,0.13333333333333333,3.547061766688372e-07,1.5256179634560805e-09,2.13291417086134e-06,1.0763031183100764e-09,0.0
15,17,0.13333333333333333,3.5470617666883704e-07,1.5256179634560799e-09,2.1328573997664345e-06,1.0762744706939126e-09,0.0
15,18,0.13333333333333333,3.5470617666883704e-07,1.5256179634560799e-09,2.1328480743816267e-06,1.0762697649533418e-09,0.0
15,19,0.13333333333333333,3.547061766688377e-07,1.5256179634560826e-09,2.132912234322147e-06,1.07630214110096e-09,0.0
15,20,0.13333333333333333,3.5470617666883704e-07,1.5256179634560799e-09,2.1329501936986326e-06,1.076321296018602e-09,0.0
14,2,0.14285714285714285,0.5960590314667463,0.0027468158134658013,3.486583286108336,0.001885272031132426,1.9195966301749547e-12
14,3,0.14285714285714285,0.044888901642826204,0.0002068612979124114,0.20391402922927154,0.00011026078671149817,1.7599881232153703e-12
14,4,0.14285714285714285,0.0025355457287095516,1.1684542529700129e-05,0.014646507084763637,7.919687526383049e-06,2.8343537982527745e-12
14,5,0.14285714285714285,0.00011435770336954467,5.269940247933667e-07,0.0005223040063085274,2.82421228474645e-07,3.0893899667851074e-12
14,6,0.14285714285714285,4.296834934377855e-06,1.9801082648740704e-08,2.477214856396204e-05,1.3394843893381693e-08,5.1785131978422094e-12
14,7,0.14285714285714285,3.717034928479415e-07,1.7129193220389262e-09,2.1299695086257603e-06,1.1517212159469549e-09,4.63809615137096e-12
14,8,0.14285714285714285,3.4018004844950824e-07,1.5676499930004027e-09,2.0256056532228038e-06,1.0952893910035283e-09,7.665662437989864e-12
14,9,0.14285714285714285,3.4077578007993366e-07,1.5703953000533091e-09,2.0274720724929613e-06,1.096298604826819e-09,7.535071942895137e-12
14,10,0.14285714285714285,3.4083444010610255e-07,1.5706656227545735e-09,2.028274612354888e-06,1.096732555726999e-09,6.077742889449137e-12
14,11,0.14285714285714285,3.4083444010608826e-07,1.5706656227545076e-09,2.4968935605080577e-06,1.3501250961352292e-09,1.0954623965313658e-11
14,12,0.14285714285714285,3.4083444010608805e-07,1.5706656227545065e-09,2.028274612354887e-06,1.0967325557269982e-09,1.3815991036871012e-11
14,13,0.14285714285714285,3.4083444010608805e-07,1.5706656227545065e-09,2.028274612354887e-06,1.0967325557269982e-09,1.2651637702923733e-11
14,14,0.14285714285714285,3.408344401060881e-07,1.570665622754507e-09,2.028274612354887e-06,1.0967325557269982e-09,1.3984034177832904e-11
14,15,0.14285714285714285,3.40834440106088e-07,1.5706656227545063e-09,2.028275016058376e-06,1.0967327740183265e-09,1.4948931574547822e-11
14,16,0.14285714285714285,3.408344401060885e-07,1.5706656227545088e-09,2.0282360351369977e-06,1.0967116961794248e-09,0.0
14,17,0.14285714285714285,3.4083444010608805e-07,1.5706656227545065e-09,2.0282746927046584e-06,1.0967325991738815e-09,0.0
14,18,0.14285714285714285,3.4083444010608805e-07,1.5706656227545065e-09,2.028274688195292e-06,1.0967325967355683e-09,0.0
14,19,0.14285714285714285,3.4083444010608953e-07,1.5706656227545133e-09,2.028274612354887e-06,1.0967325557269982e-09,0.0
14,20,0.14285714285714285,3.4083444010608805e-07,1.5706656227545065e-09,2.028334740042401e-06,1.0967650680860229e-09,0.0
13,2,0.15384615384615385,0.6420674472723711,0.0031864389474954035,3.7585722981154857,0.002188437068978804,2.1389074390339515e-12
13,3,0.15384615384615385,0.05202020695536286,0.0002581647990464511,0.23663631301617719,0.00013778201886145063,2.499031824265294e-12
13,4,0.15384615384615385,0.003163964768596546,1.5702058420791625e-05,0.018253460884225126,1.0628118143748818e-05,2.0800318960645883e-12
13,5,0.15384615384615385,0.00015369942198620025,7.62776288542474e-07,0.0007035412679615401,4.096384659503168e-07,4.751088315889439e-12
13,6,0.15384615384615385,6.206701543279196e-06,3.080248907961682e-08,3.569074075865658e-05,2.0781013081674355e-08,5.4951522730876014e-12
13,7,0.15384615384615385,3.7068624478713133e-07,1.8396339710234012e-09,2.0912793091229794e-06,1.2176520228087124e-09,5.185593619490965e-12
13,8,0.15384615384615385,3.116243488976699e-07,1.5465228248741966e-09,1.900712086325135e-06,1.1066938340538365e-09,3.623788266450141e-12
13,9,0.15384615384615385,3.1117835812829895e-07,1.5443094711778145e-09,1.9030586118182083e-06,1.1080601037341936e-09,9.006754747711672e-12
13,10,0.15384615384615385,3.111579139200199e-07,1.5442080110869972e-09,1.9028582449266563e-06,1.10794343966654e-09,7.786534473476962e-12
13,11,0.15384615384615385,3.111579151738387e-07,1.544208017309423e-09,2.3388298575081763e-06,1.3617888794560684e-09,9.34732838366717e-12
13,12,0.15384615384615385,3.1115791517383847e-07,1.544208017309422e-09,1.9028529767945494e-06,1.1079403722849193e-09,8.201569836043372e-12
13,13,0.15384615384615385,3.1115791517383847e-07,1.544208017309422e-09,1.9028529850881247e-06,1.107940377113872e-09,7.865683215983909e-12
13,14,0.15384615384615385,3.1115791517383847e-07,1.544208017309422e-09,1.9028549575298352e-06,1.107941525572439e-09,1.4154591662877677e-11
13,15,0.15384615384615385,3.1115791517383847e-07,1.544208017309422e-09,1.9028552654239356e-06,1.107941704844463e-09,1.3243524155704006e-11
13,16,0.15384615384615385,3.111579151738388e-07,1.5442080173094235e-09,1.9028489995233683e-06,1.10793805650994e-09,0.0
13,17,0.15384615384615385,3.1115791517383847e-07,1.544208017309422e-09,1.9028493152736264e-06,1.107938240356229e-09,0.0
13,18,0.15384615384615385,3.1115791517383847e-07,1.544208017309422e-09,1.9028555875063956e-06,1.1079418923776907e-09,0.0
13,19,0.15384615384615385,3.111579151738394e-07,1.5442080173094266e-09,1.9028526355016113e-06,1.107940173566348e-09,0.0
13,20,0.15384615384615385,3.1115791517383847e-07,1.544208017309422e-09,1.9028520410495582e-06,1.1079398274453198e-09,0.0
12,2,0.16666666666666666,0.6957400277457543,0.003740537805935873,4.124127794157181,0.0026081547127885505,1.1110382048073086e-12
12,3,0.16666666666666666,0.06099118704643725,0.0003279096097364035,0.2754161908043809,0.0001741769585904688,2.484814757992838e-12
12,4,0.16666666666666666,0.004018059096315837,2.160246838887679e-05,0.022975872174525756,1.453025519173153e-05,2.3489496734294027e-12
12,5,0.16666666666666666,0.00021142690753217652,1.1367038107303153e-06,0.0009469057675750475,5.988361330040285e-07,3.0578692348204217e-12
12,6,0.16666666666666666,9.21889085789664e-06,4.9563929639765375e-08,5.241386963343416e-05,3.314724662354047e-08,4.432937554841576e-12
