K,N,h,l2phi,relL2phi,l2u,relL2u,l2divu_f
13,17,0.15384615384615385,4.598892132323464e-06,4.3727792921800406e-08,2.828784760931275e-05,1.612521917633382e-08,0.0
13,18,0.15384615384615385,4.5988921323241874e-06,4.372779292180729e-08,2.828857568724403e-05,1.612563421025162e-08,0.0
13,19,0.15384615384615385,4.598892132324549e-06,4.372779292181073e-08,2.828913048772377e-05,1.6125950469001966e-08,0.0
13,20,0.15384615384615385,4.598892132323462e-06,4.372779292180039e-08,2.82890639724137e-05,1.612591255258046e-08,0.0
12,2,0.16666666666666666,32.492697150841785,0.3312578151171436,228.22824305939602,0.14229723759007665,2.4273290050023715e-11
12,3,0.16666666666666666,6.723765035940324,0.06854770180594047,23.987007539910188,0.014955576335454935,6.1405293915765e-11
12,4,0.16666666666666666,1.0410183203431456,0.010613014139543513,4.157162057080491,0.0025919345870917643,1.16920201714678e-10
12,5,0.16666666666666666,0.20136064863707004,0.0020528393875224545,0.46646794925700774,0.00029083648769230423,1.9898810188282716e-10
12,6,0.16666666666666666,0.023426501308094115,0.00023882940844007836,0.08047521888287322,5.0175215775154634e-05,2.6423154685380614e-10
12,7,0.16666666666666666,0.003635033137048953,3.705857747872608e-05,0.007300061553586814,4.551490119663177e-06,3.2950722824839744e-10
12,8,0.16666666666666666,0.00038398698386493094,3.914685466645651e-06,0.0011945504066471796,7.447860998682756e-07,4.3938886296700846e-10
12,9,0.16666666666666666,4.729988515875273e-05,4.822147124396017e-07,0.00010387450448012909,6.476435539011561e-08,6.069641803027352e-10
12,10,0.16666666666666666,6.3547841063617376e-06,6.478600064630224e-08,2.9811240316869343e-05,1.8586907077580406e-08,7.982832880843091e-10
12,11,0.16666666666666666,4.145837561243894e-06,4.226614632798067e-08,5.374910525118479e-05,3.3511843659907635e-08,9.759932141772086e-10
12,12,0.16666666666666666,4.112526190731957e-06,4.192654226977905e-08,2.6811341967708468e-05,1.671651083558011e-08,1.2823244098949263e-09
12,13,0.16666666666666666,4.1127951222348e-06,4.1929283983144186e-08,2.6802310693217066e-05,1.6710879957495888e-08,1.6016788407341096e-09
12,14,0.16666666666666666,4.1127373339421965e-06,4.192869484080681e-08,2.6807631056719578e-05,1.6714197132527486e-08,1.7223693665929684e-09
12,15,0.16666666666666666,4.112722086188383e-06,4.192853939241205e-08,2.6808732275601997e-05,1.6714883727678243e-08,2.2109339249416395e-09
12,16,0.16666666666666666,4.112722087480321e-06,4.1928539405583145e-08,2.6807553967623258e-05,1.671414906851355e-08,0.0
12,17,0.16666666666666666,4.112721445726298e-06,4.1928532863004224e-08,2.680712156411964e-05,1.671387947074921e-08,0.0
12,18,0.16666666666666666,4.112722087479689e-06,4.1928539405576706e-08,2.6807084215281652e-05,1.6713856184251438e-08,0.0
12,19,0.16666666666666666,4.1127220874420316e-06,4.1928539405192795e-08,2.6807497010058203e-05,1.671411355623839e-08,0.0
12,20,0.16666666666666666,4.1127216670891565e-06,4.192853511976292e-08,2.6807515843259586e-05,1.6714125298485957e-08,0.0
11,2,0.18181818181818182,34.89069643910778,0.3919273725722957,226.41018230277,0.15247817599877575,2.217148774411174e-11
11,3,0.18181818181818182,7.570474027667662,0.08503917369401943,30.035626957004276,0.02022778996423095,5.733871907734131e-11
11,4,0.18181818181818182,1.4671029998400167,0.016479975543730783,4.862430918744876,0.0032746521815825566,9.542421722474614e-11
11,5,0.18181818181818182,0.2550451814705237,0.002864923835367353,0.7928074737411028,0.0005339240324120427,1.6022021983223008e-10
11,6,0.18181818181818182,0.0395755829976459,0.0004445527273826127,0.10632637063877397,7.160654565389523e-05,2.2077684281433565e-10
11,7,0.18181818181818182,0.005584552490094152,6.273130684721416e-05,0.016150150505271518,1.0876478549257278e-05,3.217683336582195e-10
11,8,0.18181818181818182,0.000738005901219437,8.290024084574555e-06,0.0018469775641238666,1.243865303335448e-06,4.214432538698873e-10
11,9,0.18181818181818182,8.863553188522333e-05,9.956433855927886e-07,0.0002584658398878198,1.74066375563376e-07,5.794794988935043e-10
11,10,0.18181818181818182,1.1428405761911812e-05,1.2837534070932752e-07,3.4705894660496254e-05,2.3373027928405922e-08,6.843791234405272e-10
11,11,0.18181818181818182,4.03116553904107e-06,4.528210323567707e-08,4.557148058364915e-05,3.069056420645545e-08,8.693350050834891e-10
11,12,0.18181818181818182,3.886735153407024e-06,4.365971597092454e-08,2.3841758393012054e-05,1.605646793530056e-08,1.0749625278213207e-09
11,13,0.18181818181818182,3.882499010625206e-06,4.361213135726638e-08,2.384028742132093e-05,1.6055477294870314e-08,1.2925259320871539e-09
11,14,0.18181818181818182,3.882676058462741e-06,4.3614120136536114e-08,2.3836277556747307e-05,1.6052776811923967e-08,1.5152661557322865e-09
11,15,0.18181818181818182,3.882750268992505e-06,4.3614953743798675e-08,2.3836242882427444e-05,1.6052753460160398e-08,1.789464657422952e-09
11,16,0.18181818181818182,3.882756895933861e-06,4.3615028184265016e-08,2.3838198122203604e-05,1.605407023572092e-08,0.0
11,17,0.18181818181818182,3.882756900062211e-06,4.3615028230638786e-08,2.383716031132946e-05,1.605337131172593e-08,0.0
11,18,0.18181818181818182,3.882756900062211e-06,4.3615028230638786e-08,2.3836226578194998e-05,1.6052742479913842e-08,0.0
11,19,0.18181818181818182,3.882756890582092e-06,4.361502812414856e-08,2.383577887899661e-05,1.6052440972461872e-08,0.0
11,20,0.18181818181818182,3.88275689592229e-06,4.3615028184135036e-08,2.383574103991335e-05,1.60524154893571e-08,0.0
10,2,0.2,39.38441751810211,0.47661808913702575,243.42868296536656,0.18051375744185164,1.7763114301042806e-11
10,3,0.2,9.065869893015194,0.10971236486581953,32.538342085275765,0.02412870299091715,3.7899774250813923e-11
10,4,0.2,1.8778832332940678,0.022725564440903498,6.7020338762494065,0.0049698716797333285,6.768038470053752e-11
10,5,0.2,0.36952326873739644,0.0044718567732107625,0.8367298165757394,0.0006204743061244233,1.256695232660656e-10
10,6,0.2,0.061799492670783315,0.0007478784240708446,0.17874430624677615,0.00013254726579009247,1.4809710073264596e-10
10,7,0.2,0.009609213706676414,0.00011628774433138118,0.019566940762385694,1.4509802031681268e-05,2.389638652968659e-10
10,8,0.2,0.0014235581713126955,1.7227462487533357e-05,0.003554580653836893,2.6358878589730577e-06,3.0998707065467443e-10
10,9,0.2,0.00017882263664796452,2.164056465591335e-06,0.00040114392124141764,2.974669854683838e-07,4.03368150025661e-10
10,10,0.2,2.6039224342088925e-05,3.151186720695421e-07,5.836021604756748e-05,4.327683063282842e-08,5.568765095011223e-10
10,11,0.2,4.301863492194939e-06,5.2059826870256276e-08,4.0155566017401126e-05,2.977723091504667e-08,6.579816848292725e-10
